01072014;220;A;USD;2,2048;2,2054;1,0000;1,0000
02072014;220;A;USD;2,2127;2,2134;1,0000;1,0000
03072014;220;A;USD;2,2275;2,2281;1,0000;1,0000
04072014;220;A;USD;2,2143;2,2149;1,0000;1,0000
07072014;220;A;USD;2,2195;2,2201;1,0000;1,0000
08072014;220;A;USD;2,2144;2,2150;1,0000;1,0000
09072014;220;A;USD;2,2128;2,2139;1,0000;1,0000
10072014;220;A;USD;2,2231;2,2237;1,0000;1,0000
11072014;220;A;USD;2,2222;2,2228;1,0000;1,0000
14072014;220;A;USD;2,2170;2,2176;1,0000;1,0000
15072014;220;A;USD;2,2189;2,2195;1,0000;1,0000
16072014;220;A;USD;2,2187;2,2193;1,0000;1,0000
17072014;220;A;USD;2,2397;2,2403;1,0000;1,0000
18072014;220;A;USD;2,2356;2,2362;1,0000;1,0000
21072014;220;A;USD;2,2232;2,2238;1,0000;1,0000
22072014;220;A;USD;2,2123;2,2129;1,0000;1,0000
23072014;220;A;USD;2,2196;2,2202;1,0000;1,0000
24072014;220;A;USD;2,2198;2,2204;1,0000;1,0000
25072014;220;A;USD;2,2287;2,2293;1,0000;1,0000
28072014;220;A;USD;2,2296;2,2302;1,0000;1,0000
29072014;220;A;USD;2,2272;2,2278;1,0000;1,0000
30072014;220;A;USD;2,2441;2,2447;1,0000;1,0000
31072014;220;A;USD;2,2668;2,2674;1,0000;1,0000
01082014;220;A;USD;2,2600;2,2607;1,0000;1,0000
04082014;220;A;USD;2,2571;2,2577;1,0000;1,0000
05082014;220;A;USD;2,2750;2,2756;1,0000;1,0000
06082014;220;A;USD;2,2784;2,2790;1,0000;1,0000
07082014;220;A;USD;2,2796;2,2802;1,0000;1,0000
08082014;220;A;USD;2,2980;2,2986;1,0000;1,0000
11082014;220;A;USD;2,2773;2,2779;1,0000;1,0000
12082014;220;A;USD;2,2764;2,2770;1,0000;1,0000
13082014;220;A;USD;2,2686;2,2692;1,0000;1,0000
14082014;220;A;USD;2,2697;2,2703;1,0000;1,0000
15082014;220;A;USD;2,2684;2,2690;1,0000;1,0000
18082014;220;A;USD;2,2589;2,2595;1,0000;1,0000
19082014;220;A;USD;2,2581;2,2587;1,0000;1,0000
20082014;220;A;USD;2,2544;2,2550;1,0000;1,0000
21082014;220;A;USD;2,2576;2,2582;1,0000;1,0000
22082014;220;A;USD;2,2772;2,2778;1,0000;1,0000
25082014;220;A;USD;2,2802;2,2808;1,0000;1,0000
26082014;220;A;USD;2,2742;2,2748;1,0000;1,0000
27082014;220;A;USD;2,2585;2,2591;1,0000;1,0000
28082014;220;A;USD;2,2493;2,2499;1,0000;1,0000
29082014;220;A;USD;2,2390;2,2396;1,0000;1,0000
01092014;220;A;USD;2,2358;2,2364;1,0000;1,0000
02092014;220;A;USD;2,2515;2,2521;1,0000;1,0000
03092014;220;A;USD;2,2313;2,2319;1,0000;1,0000
