04012010;220;A;USD;1,7232;1,7240;1,0000;1,0000
05012010;220;A;USD;1,7219;1,7227;1,0000;1,0000
06012010;220;A;USD;1,7329;1,7337;1,0000;1,0000
07012010;220;A;USD;1,7405;1,7413;1,0000;1,0000
08012010;220;A;USD;1,7382;1,7390;1,0000;1,0000
11012010;220;A;USD;1,7315;1,7323;1,0000;1,0000
12012010;220;A;USD;1,7431;1,7439;1,0000;1,0000
13012010;220;A;USD;1,7434;1,7442;1,0000;1,0000
14012010;220;A;USD;1,7640;1,7648;1,0000;1,0000
15012010;220;A;USD;1,7703;1,7711;1,0000;1,0000
18012010;220;A;USD;1,7713;1,7721;1,0000;1,0000
19012010;220;A;USD;1,7739;1,7747;1,0000;1,0000
20012010;220;A;USD;1,7846;1,7854;1,0000;1,0000
21012010;220;A;USD;1,7895;1,7903;1,0000;1,0000
22012010;220;A;USD;1,8179;1,8187;1,0000;1,0000
25012010;220;A;USD;1,8186;1,8194;1,0000;1,0000
26012010;220;A;USD;1,8359;1,8367;1,0000;1,0000
27012010;220;A;USD;1,8505;1,8513;1,0000;1,0000
28012010;220;A;USD;1,8552;1,8560;1,0000;1,0000
29012010;220;A;USD;1,8740;1,8748;1,0000;1,0000
01022010;220;A;USD;1,8765;1,8773;1,0000;1,0000
02022010;220;A;USD;1,8355;1,8363;1,0000;1,0000
03022010;220;A;USD;1,8329;1,8337;1,0000;1,0000
04022010;220;A;USD;1,8707;1,8715;1,0000;1,0000
05022010;220;A;USD;1,8745;1,8753;1,0000;1,0000
08022010;220;A;USD;1,8722;1,8730;1,0000;1,0000
09022010;220;A;USD;1,8542;1,8550;1,0000;1,0000
10022010;220;A;USD;1,8475;1,8483;1,0000;1,0000
11022010;220;A;USD;1,8508;1,8516;1,0000;1,0000
12022010;220;A;USD;1,8662;1,8670;1,0000;1,0000
17022010;220;A;USD;1,8305;1,8313;1,0000;1,0000
18022010;220;A;USD;1,8258;1,8266;1,0000;1,0000
19022010;220;A;USD;1,8108;1,8116;1,0000;1,0000
22022010;220;A;USD;1,8038;1,8046;1,0000;1,0000
23022010;220;A;USD;1,8178;1,8186;1,0000;1,0000
24022010;220;A;USD;1,8195;1,8203;1,0000;1,0000
25022010;220;A;USD;1,8356;1,8364;1,0000;1,0000
26022010;220;A;USD;1,8102;1,8110;1,0000;1,0000
01032010;220;A;USD;1,7992;1,8000;1,0000;1,0000
02032010;220;A;USD;1,7843;1,7851;1,0000;1,0000
03032010;220;A;USD;1,7838;1,7846;1,0000;1,0000
04032010;220;A;USD;1,7880;1,7888;1,0000;1,0000
05032010;220;A;USD;1,7816;1,7824;1,0000;1,0000
08032010;220;A;USD;1,7818;1,7826;1,0000;1,0000
09032010;220;A;USD;1,7891;1,7899;1,0000;1,0000
10032010;220;A;USD;1,7708;1,7716;1,0000;1,0000
11032010;220;A;USD;1,7685;1,7693;1,0000;1,0000
12032010;220;A;USD;1,7629;1,7637;1,0000;1,0000
15032010;220;A;USD;1,7636;1,7644;1,0000;1,0000
16032010;220;A;USD;1,7658;1,7666;1,0000;1,0000
17032010;220;A;USD;1,7632;1,7640;1,0000;1,0000
18032010;220;A;USD;1,7840;1,7848;1,0000;1,0000
19032010;220;A;USD;1,7946;1,7954;1,0000;1,0000
22032010;220;A;USD;1,8022;1,8030;1,0000;1,0000
23032010;220;A;USD;1,7805;1,7813;1,0000;1,0000
24032010;220;A;USD;1,7896;1,7904;1,0000;1,0000
25032010;220;A;USD;1,8000;1,8008;1,0000;1,0000
26032010;220;A;USD;1,8223;1,8231;1,0000;1,0000
29032010;220;A;USD;1,8056;1,8064;1,0000;1,0000
30032010;220;A;USD;1,7944;1,7952;1,0000;1,0000
31032010;220;A;USD;1,7802;1,7810;1,0000;1,0000
01042010;220;A;USD;1,7693;1,7701;1,0000;1,0000
05042010;220;A;USD;1,7565;1,7573;1,0000;1,0000
06042010;220;A;USD;1,7597;1,7605;1,0000;1,0000
07042010;220;A;USD;1,7654;1,7662;1,0000;1,0000
08042010;220;A;USD;1,7798;1,7806;1,0000;1,0000
09042010;220;A;USD;1,7722;1,7730;1,0000;1,0000
12042010;220;A;USD;1,7600;1,7608;1,0000;1,0000
13042010;220;A;USD;1,7576;1,7584;1,0000;1,0000
14042010;220;A;USD;1,7438;1,7446;1,0000;1,0000
15042010;220;A;USD;1,7475;1,7483;1,0000;1,0000
16042010;220;A;USD;1,7550;1,7558;1,0000;1,0000
19042010;220;A;USD;1,7580;1,7588;1,0000;1,0000
20042010;220;A;USD;1,7489;1,7497;1,0000;1,0000
22042010;220;A;USD;1,7618;1,7626;1,0000;1,0000
23042010;220;A;USD;1,7616;1,7624;1,0000;1,0000
26042010;220;A;USD;1,7438;1,7446;1,0000;1,0000
27042010;220;A;USD;1,7584;1,7592;1,0000;1,0000
28042010;220;A;USD;1,7550;1,7558;1,0000;1,0000
29042010;220;A;USD;1,7313;1,7321;1,0000;1,0000
30042010;220;A;USD;1,7298;1,7306;1,0000;1,0000
03052010;220;A;USD;1,7307;1,7315;1,0000;1,0000
04052010;220;A;USD;1,7549;1,7557;1,0000;1,0000
05052010;220;A;USD;1,7854;1,7862;1,0000;1,0000
06052010;220;A;USD;1,8345;1,8353;1,0000;1,0000
07052010;220;A;USD;1,8335;1,8343;1,0000;1,0000
10052010;220;A;USD;1,7825;1,7833;1,0000;1,0000
11052010;220;A;USD;1,7835;1,7843;1,0000;1,0000
12052010;220;A;USD;1,7715;1,7723;1,0000;1,0000
13052010;220;A;USD;1,7729;1,7737;1,0000;1,0000
14052010;220;A;USD;1,7959;1,7967;1,0000;1,0000
17052010;220;A;USD;1,8037;1,8045;1,0000;1,0000
18052010;220;A;USD;1,7913;1,7921;1,0000;1,0000
19052010;220;A;USD;1,8358;1,8366;1,0000;1,0000
20052010;220;A;USD;1,8669;1,8677;1,0000;1,0000
21052010;220;A;USD;1,8702;1,8710;1,0000;1,0000
24052010;220;A;USD;1,8514;1,8522;1,0000;1,0000
25052010;220;A;USD;1,8803;1,8811;1,0000;1,0000
26052010;220;A;USD;1,8453;1,8461;1,0000;1,0000
27052010;220;A;USD;1,8320;1,8328;1,0000;1,0000
28052010;220;A;USD;1,8221;1,8229;1,0000;1,0000
31052010;220;A;USD;1,8159;1,8167;1,0000;1,0000
01062010;220;A;USD;1,8247;1,8255;1,0000;1,0000
02062010;220;A;USD;1,8354;1,8362;1,0000;1,0000
04062010;220;A;USD;1,8393;1,8401;1,0000;1,0000
07062010;220;A;USD;1,8626;1,8634;1,0000;1,0000
08062010;220;A;USD;1,8650;1,8658;1,0000;1,0000
09062010;220;A;USD;1,8415;1,8423;1,0000;1,0000
10062010;220;A;USD;1,8177;1,8185;1,0000;1,0000
11062010;220;A;USD;1,8117;1,8125;1,0000;1,0000
14062010;220;A;USD;1,8022;1,8030;1,0000;1,0000
15062010;220;A;USD;1,7963;1,7971;1,0000;1,0000
16062010;220;A;USD;1,7885;1,7893;1,0000;1,0000
17062010;220;A;USD;1,7809;1,7817;1,0000;1,0000
18062010;220;A;USD;1,7753;1,7761;1,0000;1,0000
21062010;220;A;USD;1,7655;1,7663;1,0000;1,0000
22062010;220;A;USD;1,7672;1,7680;1,0000;1,0000
23062010;220;A;USD;1,7900;1,7908;1,0000;1,0000
24062010;220;A;USD;1,7899;1,7907;1,0000;1,0000
25062010;220;A;USD;1,7773;1,7781;1,0000;1,0000
28062010;220;A;USD;1,7818;1,7826;1,0000;1,0000
29062010;220;A;USD;1,8068;1,8076;1,0000;1,0000
30062010;220;A;USD;1,8007;1,8015;1,0000;1,0000
