02012003;220;A;USD;3,5216;3,5224;1,0000;1,0000
03012003;220;A;USD;3,4690;3,4698;1,0000;1,0000
06012003;220;A;USD;3,3656;3,3664;1,0000;1,0000
07012003;220;A;USD;3,3415;3,3423;1,0000;1,0000
08012003;220;A;USD;3,3116;3,3124;1,0000;1,0000
09012003;220;A;USD;3,3289;3,3297;1,0000;1,0000
10012003;220;A;USD;3,2910;3,2918;1,0000;1,0000
13012003;220;A;USD;3,2948;3,2956;1,0000;1,0000
14012003;220;A;USD;3,2750;3,2758;1,0000;1,0000
15012003;220;A;USD;3,2975;3,2983;1,0000;1,0000
16012003;220;A;USD;3,2929;3,2937;1,0000;1,0000
17012003;220;A;USD;3,3624;3,3632;1,0000;1,0000
20012003;220;A;USD;3,4095;3,4103;1,0000;1,0000
21012003;220;A;USD;3,4394;3,4402;1,0000;1,0000
22012003;220;A;USD;3,5181;3,5189;1,0000;1,0000
23012003;220;A;USD;3,4893;3,4901;1,0000;1,0000
24012003;220;A;USD;3,5915;3,5923;1,0000;1,0000
27012003;220;A;USD;3,6615;3,6623;1,0000;1,0000
28012003;220;A;USD;3,6304;3,6312;1,0000;1,0000
29012003;220;A;USD;3,6409;3,6417;1,0000;1,0000
30012003;220;A;USD;3,5688;3,5696;1,0000;1,0000
31012003;220;A;USD;3,5250;3,5258;1,0000;1,0000
03022003;220;A;USD;3,4922;3,4930;1,0000;1,0000
04022003;220;A;USD;3,5398;3,5406;1,0000;1,0000
05022003;220;A;USD;3,5837;3,5845;1,0000;1,0000
06022003;220;A;USD;3,6037;3,6045;1,0000;1,0000
07022003;220;A;USD;3,5794;3,5802;1,0000;1,0000
10022003;220;A;USD;3,6034;3,6042;1,0000;1,0000
11022003;220;A;USD;3,5729;3,5737;1,0000;1,0000
12022003;220;A;USD;3,5995;3,6003;1,0000;1,0000
13022003;220;A;USD;3,6351;3,6359;1,0000;1,0000
14022003;220;A;USD;3,6572;3,6580;1,0000;1,0000
17022003;220;A;USD;3,6224;3,6232;1,0000;1,0000
18022003;220;A;USD;3,5881;3,5889;1,0000;1,0000
19022003;220;A;USD;3,5927;3,5935;1,0000;1,0000
20022003;220;A;USD;3,6059;3,6067;1,0000;1,0000
