02012013;220;A;USD;2,0409;2,0415;1,0000;1,0000
03012013;220;A;USD;2,0458;2,0464;1,0000;1,0000
04012013;220;A;USD;2,0419;2,0425;1,0000;1,0000
07012013;220;A;USD;2,0306;2,0312;1,0000;1,0000
08012013;220;A;USD;2,0280;2,0286;1,0000;1,0000
09012013;220;A;USD;2,0411;2,0417;1,0000;1,0000
10012013;220;A;USD;2,0352;2,0358;1,0000;1,0000
11012013;220;A;USD;2,0335;2,0341;1,0000;1,0000
14012013;220;A;USD;2,0328;2,0334;1,0000;1,0000
15012013;220;A;USD;2,0368;2,0374;1,0000;1,0000
16012013;220;A;USD;2,0403;2,0409;1,0000;1,0000
17012013;220;A;USD;2,0405;2,0411;1,0000;1,0000
18012013;220;A;USD;2,0435;2,0441;1,0000;1,0000
21012013;220;A;USD;2,0415;2,0420;1,0000;1,0000
22012013;220;A;USD;2,0466;2,0471;1,0000;1,0000
23012013;220;A;USD;2,0388;2,0394;1,0000;1,0000
24012013;220;A;USD;2,0338;2,0344;1,0000;1,0000
25012013;220;A;USD;2,0277;2,0285;1,0000;1,0000
28012013;220;A;USD;2,0235;2,0241;1,0000;1,0000
29012013;220;A;USD;1,9906;1,9912;1,0000;1,0000
30012013;220;A;USD;1,9894;1,9900;1,0000;1,0000
31012013;220;A;USD;1,9877;1,9883;1,0000;1,0000
01022013;220;A;USD;1,9838;1,9843;1,0000;1,0000
04022013;220;A;USD;1,9888;1,9893;1,0000;1,0000
05022013;220;A;USD;1,9875;1,9881;1,0000;1,0000
06022013;220;A;USD;1,9878;1,9884;1,0000;1,0000
07022013;220;A;USD;1,9783;1,9789;1,0000;1,0000
08022013;220;A;USD;1,9630;1,9636;1,0000;1,0000
13022013;220;A;USD;1,9665;1,9670;1,0000;1,0000
14022013;220;A;USD;1,9660;1,9666;1,0000;1,0000
15022013;220;A;USD;1,9594;1,9600;1,0000;1,0000
18022013;220;A;USD;1,9670;1,9676;1,0000;1,0000
19022013;220;A;USD;1,9591;1,9597;1,0000;1,0000
20022013;220;A;USD;1,9564;1,9570;1,0000;1,0000
21022013;220;A;USD;1,9715;1,9720;1,0000;1,0000
22022013;220;A;USD;1,9699;1,9705;1,0000;1,0000
25022013;220;A;USD;1,9670;1,9676;1,0000;1,0000
26022013;220;A;USD;1,9812;1,9818;1,0000;1,0000
27022013;220;A;USD;1,9801;1,9807;1,0000;1,0000
28022013;220;A;USD;1,9749;1,9754;1,0000;1,0000
01032013;220;A;USD;1,9843;1,9848;1,0000;1,0000
04032013;220;A;USD;1,9822;1,9827;1,0000;1,0000
05032013;220;A;USD;1,9688;1,9693;1,0000;1,0000
06032013;220;A;USD;1,9668;1,9673;1,0000;1,0000
07032013;220;A;USD;1,9636;1,9642;1,0000;1,0000
08032013;220;A;USD;1,9522;1,9528;1,0000;1,0000
11032013;220;A;USD;1,9546;1,9552;1,0000;1,0000
12032013;220;A;USD;1,9579;1,9585;1,0000;1,0000
13032013;220;A;USD;1,9614;1,9619;1,0000;1,0000
14032013;220;A;USD;1,9671;1,9676;1,0000;1,0000
15032013;220;A;USD;1,9743;1,9749;1,0000;1,0000
18032013;220;A;USD;1,9865;1,9871;1,0000;1,0000
19032013;220;A;USD;1,9824;1,9830;1,0000;1,0000
20032013;220;A;USD;1,9862;1,9868;1,0000;1,0000
21032013;220;A;USD;1,9925;1,9931;1,0000;1,0000
22032013;220;A;USD;2,0120;2,0126;1,0000;1,0000
25032013;220;A;USD;2,0134;2,0140;1,0000;1,0000
26032013;220;A;USD;2,0081;2,0087;1,0000;1,0000
27032013;220;A;USD;2,0179;2,0185;1,0000;1,0000
28032013;220;A;USD;2,0132;2,0138;1,0000;1,0000
01042013;220;A;USD;2,0180;2,0186;1,0000;1,0000
02042013;220;A;USD;2,0173;2,0179;1,0000;1,0000
03042013;220;A;USD;2,0233;2,0239;1,0000;1,0000
04042013;220;A;USD;2,0195;2,0201;1,0000;1,0000
05042013;220;A;USD;2,0029;2,0035;1,0000;1,0000
08042013;220;A;USD;1,9897;1,9902;1,0000;1,0000
09042013;220;A;USD;1,9855;1,9861;1,0000;1,0000
10042013;220;A;USD;1,9804;1,9810;1,0000;1,0000
11042013;220;A;USD;1,9731;1,9736;1,0000;1,0000
12042013;220;A;USD;1,9755;1,9761;1,0000;1,0000
15042013;220;A;USD;1,9784;1,9790;1,0000;1,0000
16042013;220;A;USD;1,9897;1,9903;1,0000;1,0000
17042013;220;A;USD;1,9933;1,9939;1,0000;1,0000
18042013;220;A;USD;2,0146;2,0152;1,0000;1,0000
19042013;220;A;USD;2,0084;2,0089;1,0000;1,0000
22042013;220;A;USD;2,0148;2,0154;1,0000;1,0000
23042013;220;A;USD;2,0164;2,0170;1,0000;1,0000
24042013;220;A;USD;2,0238;2,0244;1,0000;1,0000
25042013;220;A;USD;2,0114;2,0119;1,0000;1,0000
26042013;220;A;USD;1,9995;2,0001;1,0000;1,0000
29042013;220;A;USD;1,9993;1,9999;1,0000;1,0000
30042013;220;A;USD;2,0011;2,0017;1,0000;1,0000
02052013;220;A;USD;2,0089;2,0095;1,0000;1,0000
03052013;220;A;USD;2,0088;2,0093;1,0000;1,0000
06052013;220;A;USD;2,0137;2,0143;1,0000;1,0000
07052013;220;A;USD;2,0104;2,0110;1,0000;1,0000
