02072012;220;A;USD;1,9887;1,9893;1,0000;1,0000
03072012;220;A;USD;1,9882;1,9888;1,0000;1,0000
04072012;220;A;USD;2,0195;2,0201;1,0000;1,0000
05072012;220;A;USD;2,0287;2,0292;1,0000;1,0000
06072012;220;A;USD;2,0353;2,0359;1,0000;1,0000
09072012;220;A;USD;2,0303;2,0312;1,0000;1,0000
10072012;220;A;USD;2,0327;2,0332;1,0000;1,0000
11072012;220;A;USD;2,0304;2,0310;1,0000;1,0000
12072012;220;A;USD;2,0465;2,0471;1,0000;1,0000
13072012;220;A;USD;2,0332;2,0338;1,0000;1,0000
16072012;220;A;USD;2,0375;2,0380;1,0000;1,0000
17072012;220;A;USD;2,0343;2,0349;1,0000;1,0000
18072012;220;A;USD;2,0253;2,0258;1,0000;1,0000
19072012;220;A;USD;2,0233;2,0239;1,0000;1,0000
20072012;220;A;USD;2,0220;2,0227;1,0000;1,0000
23072012;220;A;USD;2,0406;2,0412;1,0000;1,0000
24072012;220;A;USD;2,0413;2,0418;1,0000;1,0000
25072012;220;A;USD;2,0397;2,0403;1,0000;1,0000
26072012;220;A;USD;2,0249;2,0255;1,0000;1,0000
27072012;220;A;USD;2,0167;2,0173;1,0000;1,0000
30072012;220;A;USD;2,0308;2,0313;1,0000;1,0000
31072012;220;A;USD;2,0494;2,0499;1,0000;1,0000
01082012;220;A;USD;2,0426;2,0432;1,0000;1,0000
02082012;220;A;USD;2,0470;2,0475;1,0000;1,0000
03082012;220;A;USD;2,0307;2,0313;1,0000;1,0000
06082012;220;A;USD;2,0273;2,0279;1,0000;1,0000
07082012;220;A;USD;2,0276;2,0281;1,0000;1,0000
08082012;220;A;USD;2,0267;2,0273;1,0000;1,0000
09082012;220;A;USD;2,0177;2,0182;1,0000;1,0000
10082012;220;A;USD;2,0169;2,0175;1,0000;1,0000
13082012;220;A;USD;2,0260;2,0266;1,0000;1,0000
14082012;220;A;USD;2,0252;2,0258;1,0000;1,0000
15082012;220;A;USD;2,0228;2,0234;1,0000;1,0000
16082012;220;A;USD;2,0208;2,0214;1,0000;1,0000
17082012;220;A;USD;2,0176;2,0182;1,0000;1,0000
20082012;220;A;USD;2,0203;2,0209;1,0000;1,0000
21082012;220;A;USD;2,0167;2,0173;1,0000;1,0000
22082012;220;A;USD;2,0204;2,0210;1,0000;1,0000
23082012;220;A;USD;2,0236;2,0241;1,0000;1,0000
24082012;220;A;USD;2,0250;2,0255;1,0000;1,0000
27082012;220;A;USD;2,0287;2,0293;1,0000;1,0000
28082012;220;A;USD;2,0427;2,0433;1,0000;1,0000
29082012;220;A;USD;2,0503;2,0509;1,0000;1,0000
